AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,EDUCATION,LIMIT_BAL,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,default_payment_next_month
25,28766,27183,30023,29243,31262,30327,2,3.00E+04,1,2,2,2,2,2,2,0,3600,0,2800,0,1080,2,1
42,49363,47432,94050,2.10E+04,858,2160,2,1.30E+05,2,0,0,0,-1,-1,-1,5026,5.00E+03,2.10E+04,858,2160,200,2,0
28,67087,66665,67525,67091,67419,67711,2,1.20E+05,2,0,0,0,0,0,0,2400,3040,2400,2500,2450,2500,2,0
30,98618,73464,84741,72510,69053,64841,2,5.00E+05,2,0,0,0,0,0,0,25464,43095,7522,9065,8841,1.20E+04,2,0
31,0,-740,740,1480,1480,740,1,1.00E+05,2,1,-2,-1,-1,0,0,0,2220,1480,740,0,2931,2,0
27,1745,3384,1555,2126,60092,59831,2,1.50E+05,2,-1,-1,-1,-1,-1,0,3384,1555,2126,60092,3.00E+03,3.00E+03,2,0
34,62643,59851,65545,62672,57755,55512,2,5.00E+04,1,2,0,0,2,2,0,2151,1.00E+04,2100,0,2.00E+03,1861,2,1
35,68445,67371,68263,68927,69176,70592,2,7.00E+04,1,0,0,0,0,0,0,3001,3052,3348,2617,2840,2674,2,0
39,78874,74268,66468,56847,50680,26729,2,5.00E+04,1,2,2,2,2,0,0,4725,1400,0,1545,2022,5.10E+04,2,1
38,31426,23712,18919,24227,25229,12150,2,5.00E+04,2,0,0,0,0,0,2,1655,1675,1.50E+04,2610,0,2.00E+03,2,0
35,25952,26657,27972,28628,29005,29817,2,3.00E+04,3,0,0,0,0,0,0,1440,1750,1390,764,1.00E+03,850,2,1
48,25265,26529,30090,28908,30472,29483,1,3.00E+04,1,0,0,0,2,2,2,2.00E+03,4.00E+03,0,2400,0,1500,2,1
41,49487,48282,39490,27835,23391,24507,2,5.00E+04,2,1,2,0,0,0,0,0,2.00E+03,2537,1500,1500,1500,2,1
30,98546,100675,104347,108258,104972,104638,2,1.20E+05,2,0,0,0,2,2,0,5600,6800,7300,0,4600,3400,2,0
44,49644,0,0,0,0,0,2,5.00E+04,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,2,0
36,215979,210475,216513,196219,200117,204312,1,2.20E+05,1,0,0,0,0,0,0,7800,9639,7123,7162,7419,7462,2,0
25,538,269,269,269,0,1257,1,6.00E+04,2,-1,2,-1,-1,-1,-1,0,269,269,0,1526,0,2,1
22,15787,17486,17823,18495,18266,18631,1,5.00E+04,2,0,0,0,0,0,0,2250,1587,1259,765,773,476,2,0
29,600,600,0,0,0,0,2,1.00E+05,2,-1,-1,-1,-2,-2,-2,600,0,0,0,0,0,2,0
45,49375,45390,46210,46549,20084,20264,2,5.00E+04,1,0,0,0,0,0,0,1721,2321,1660,3.00E+03,1004,1003,2,0
35,316,734,418,424,424,424,1,2.00E+05,1,-1,-1,2,-1,-1,-1,734,0,424,424,424,608,2,0
26,61982,46323,43710,45474,46369,47623,2,9.00E+04,2,0,0,0,0,0,0,2.00E+03,2100,2500,1650,2.00E+03,2.00E+03,2,0
45,22352,23244,20791,22104,22237,22703,3,5.00E+04,1,0,0,0,0,0,0,1324,1351,1664,797,825,1030,2,0
39,418958,439432,440324,440565,440050,438953,1,5.00E+05,1,0,0,0,0,0,0,39432,2.00E+04,2.00E+04,2.00E+04,2.00E+04,2.00E+04,2,0
36,77765,1443,41071,58995,24713,28948,2,3.00E+05,1,-1,-1,-2,-1,-1,-1,1443,41071,58995,24713,28948,7210,2,0
32,63354,65299,67087,27121,26316,26476,3,6.00E+04,1,0,0,0,0,0,0,3.00E+03,3490,1794,1311,953,1390,2,1
43,50738,49236,48608,48423,49023,49681,2,5.00E+04,1,1,2,0,0,0,0,4,1939,2.00E+03,1700,1750,5430,2,0
39,2489,1242,1062,1062,1062,0,2,9.00E+04,2,-1,2,-1,-1,0,0,0,1062,1062,0,0,0,2,0
31,75953,81055,81587,78103,78335,78678,2,8.00E+04,2,0,0,2,2,0,0,7.00E+03,3.00E+03,0,3.00E+03,3100,5900,2,0
31,3089,0,12548,0,0,0,1,1.60E+05,1,-1,-1,-1,-1,-2,-2,0,12548,0,0,0,0,2,0
38,113336,116136,118474,115127,111864,102418,3,1.60E+05,1,2,2,2,2,0,0,6.00E+03,5500,0,3700,3200,3400,2,1
31,98006,93978,93066,88823,78144,78169,2,1.10E+05,2,0,0,0,0,0,0,4300,4295,3.00E+03,2887,3.00E+03,3034,2,0
31,67722,74057,75767,77902,79505,82061,1,2.20E+05,1,0,0,0,0,0,0,7500,3500,4.00E+03,3500,4.00E+03,3.00E+03,2,0
31,71171,72613,74105,75617,77150,78953,2,1.00E+05,2,0,0,0,0,0,0,1746,1792,1828,1855,2121,2100,2,0
32,1249,0,0,0,1178,1692,2,2.60E+05,1,-2,-2,-2,-2,-2,-2,0,0,0,1178,1692,810,2,1
37,52052,51407,0,0,0,0,2,8.00E+04,2,2,0,0,-2,-2,-2,2.00E+03,0,0,0,0,0,2,1
40,97229,94777,95634,65828,61621,62756,1,1.00E+05,1,2,2,0,0,2,0,0,2924,5226,0,2278,2292,2,1
37,3305,2870,2440,2510,2641,2222,2,1.00E+04,1,-1,4,3,2,2,2,0,0,500,400,0,36,2,0
48,58653,59063,53377,37418,37543,35447,3,6.00E+04,1,0,0,0,0,0,0,2500,2.00E+03,1900,1500,1300,1300,2,1
42,60902,61078,61160,61055,60895,61587,2,6.00E+04,2,0,0,0,0,0,0,2350,2532,2510,3250,2900,2630,2,1
31,10468,9138,10309,10299,10295,10306,2,1.00E+04,2,0,0,0,0,0,0,1160,1331,1321,517,528,600,2,0
33,103876,66894,12475,14208,15270,14880,2,2.00E+05,1,0,0,0,0,0,0,2034,3.00E+03,2083,1.00E+04,0,1286,2,1
43,0,0,0,0,0,0,3,2.00E+04,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,1
33,35370,30661,62708,52873,48240,41313,3,1.10E+05,2,0,0,0,0,0,0,1.10E+04,4.00E+04,3526,4515,3.00E+03,0,2,0
40,16413,12171,11554,7830,4305,5427,3,8.00E+04,1,2,0,0,0,0,0,2160,1500,1218,311,1351,1.00E+03,2,1
34,16944,16374,17724,18473,19763,19306,2,3.00E+04,1,2,2,0,0,0,2,0,1620,1350,1600,0,1630,2,1
37,8229,11076,11787,11301,11677,11766,2,3.00E+04,1,2,2,2,2,0,0,3.00E+03,1188,0,564,426,429,2,0
36,60333,51838,45728,36441,37336,38138,2,6.00E+04,1,0,0,0,0,0,0,2100,2.00E+03,1700,1500,1400,1500,2,0
40,27783,27584,28638,29584,30036,29404,3,3.00E+04,1,2,0,0,0,0,0,1748,1802,1748,1200,1223,1100,2,1
41,34632,35654,36991,37701,38452,39255,2,6.00E+04,1,0,0,0,0,0,0,1600,1915,1625,1376,1422,1435,2,1
33,28928,24266,20209,20395,18969,18381,2,2.80E+05,2,0,0,0,0,0,0,1634,1649,1304,703,701,705,2,0
41,23546,23462,17548,15864,14937,12841,3,7.00E+04,1,0,0,0,0,0,0,1573,1355,1203,516,500,500,2,0
41,352538,360648,339204,282520,290521,27792,2,3.60E+05,2,0,0,0,0,0,0,14152,1.50E+04,1.50E+04,15004,5071,5168,2,1
48,26465,20435,8475,8162,10962,7350,2,2.00E+05,1,0,0,-1,2,2,2,1.00E+03,8475,0,3.00E+03,0,7505,2,0
29,9102,10626,15003,9270,46193,30774,2,1.20E+05,2,0,0,0,2,-1,0,2.00E+03,5.00E+03,0,49920,1500,4.00E+03,2,0
38,62622,54613,43232,32361,22382,20509,2,8.00E+04,1,2,0,0,0,2,0,3208,1964,3428,7,1.00E+03,2900,2,1
46,34713,32875,29088,26788,17014,3.00E+03,2,3.00E+04,1,2,2,2,2,2,-1,2.00E+03,4,2916,106,3.00E+03,0,2,1
29,76362,77883,81811,80250,61467,10662,2,8.00E+04,1,2,0,0,2,0,0,3392,5800,1.00E+03,600,400,1.00E+03,2,1
40,14028,11732,9940,11264,12774,13038,3,9.00E+04,1,0,0,0,0,0,0,3090,1176,1500,2.00E+03,609,478,2,0
41,3048,4063,5081,6090,6211,6342,3,5.00E+04,2,0,0,0,0,0,0,1074,1092,1101,222,231,231,2,1
28,0,0,522,0,3978,25590,1,1.50E+05,1,1,-2,-2,-2,-1,-1,0,522,0,3978,25590,0,2,0
37,752,1302,18666,19623,21268,23038,3,1.90E+05,1,-1,-1,-1,0,0,0,1302,18666,2.00E+03,3.00E+03,3.00E+03,1200,2,1
31,18038,26669,11709,14168,9084,0,1,1.70E+05,2,0,0,-1,0,0,0,10047,11909,5.00E+03,16,0,0,2,0
30,0,0,0,0,1883,1883,1,1.50E+05,2,1,-2,-2,-2,-1,0,0,0,0,1883,0,0,2,1
42,95564,92809,95477,95334,96066,97413,3,1.30E+05,1,2,2,0,0,0,0,0,4500,3500,3400,4.00E+03,4.00E+03,2,1
45,122838,124057,125120,133997,1.18E+05,131067,1,3.00E+05,2,0,0,0,0,0,0,10039,10048,20172,11034,20109,30428,2,0
40,9798,14457,8916,12868,7818,12910,2,2.00E+05,1,-1,-1,-1,-1,-1,-1,14499,8983,12908,7834,12919,13583,2,0
38,0,0,0,1158,1158,1158,1,2.30E+05,2,-2,-2,-2,-1,0,0,0,0,1158,0,0,0,2,0
43,32577,29268,26897,23352,18738,15236,3,3.00E+04,1,1,2,0,0,0,0,0,1468,1564,591,489,388,2,0
35,390,0,1151,10312,12238,8279,2,8.00E+04,1,-2,-2,-2,-1,-1,0,0,1151,10312,12238,5.00E+03,3.00E+03,2,0
37,10701,4251,5144,6807,51013,54416,3,2.00E+05,1,-1,-1,-1,0,0,-1,4251,5144,2.00E+03,44406,54725,3.00E+03,2,0
38,29989,31184,33850,34495,35129,35918,2,5.00E+04,1,2,0,0,2,2,2,2.00E+03,3500,1500,1500,1500,1500,2,1
25,24709,28970,28233,27481,29484,30157,1,3.00E+04,2,0,0,3,2,2,2,5.00E+03,0,0,2471,1300,4800,2,0
38,191160,194522,190339,186688,177785,165789,2,2.60E+05,1,0,0,0,0,0,0,8357,7200,6500,6.00E+03,6.00E+03,6400,2,0
33,105440,105852,111966,106068,109293,105804,2,1.10E+05,1,0,0,0,2,2,2,5300,1.10E+04,0,8077,0,3947,2,0
33,42622,46884,51103,52251,53480,54467,5,1.00E+05,2,0,0,0,0,0,0,5.00E+03,5.00E+03,2.00E+03,2100,2.00E+03,5001,2,0
46,124245,126722,129376,132016,134632,137470,3,1.90E+05,2,0,0,0,0,0,0,4536,4696,4791,4811,5.00E+03,5033,2,0
38,16056,179490,180360,177460,140738,141830,1,1.80E+05,2,0,-1,0,0,0,0,180040,8200,9607,5103,5237,5.00E+03,2,0
34,167299,165568,140467,133479,122948,125519,2,2.30E+05,1,0,0,0,0,0,0,8448,5785,5400,4397,4548,4670,2,0
34,199,598,400,199,1117,922,1,2.60E+05,1,-1,-1,2,-1,-1,0,599,2,200,1118,5,459,2,0
38,24380,15525,0,0,0,0,2,3.00E+04,1,0,0,0,-2,-2,-2,1600,0,0,0,0,292,2,1
44,87418,93862,91505,98566,99700,97833,1,1.10E+05,1,0,0,2,2,2,2,7900,0,8600,3800,0,3700,2,1
39,116983,117616,74853,78692,78456,76140,3,1.20E+05,1,0,0,0,0,2,2,5750,4.00E+03,6300,3.00E+03,0,3700,2,0
42,26504,28056,27987,1812,0,0,2,3.00E+04,2,0,0,0,-1,-1,-2,2.00E+03,2.00E+03,2.00E+03,0,0,0,2,0
45,6925,10273,9964,9327,9512,9200,3,1.00E+04,2,1,2,3,2,0,0,3647,0,0,332,333,564,2,1
33,30336,29965,28048,29775,27736,26956,2,3.00E+04,2,0,0,0,0,0,0,3005,2.00E+03,3.00E+03,3.00E+03,2.00E+03,2.00E+03,2,0
33,17011,15720,18443,7138,7638,5884,2,3.00E+04,2,2,0,0,0,0,-1,2.00E+03,3.00E+03,1.00E+03,500,5884,0,2,1
36,1.75E+05,184057,189643,115046,24895,35410,2,2.00E+05,1,0,0,0,0,0,0,1.20E+04,9427,5934,1.30E+04,1.10E+04,1320,2,0
42,0,0,441,305,0,0,2,1.30E+05,1,1,-2,-1,-1,-1,-2,0,441,305,0,0,0,2,1
36,59945,57262,27275,22095,14293,12217,2,6.00E+04,1,0,0,0,0,0,-1,1805,5816,1.00E+03,5.00E+03,12217,8.00E+03,2,0
39,51,-8,-8,10362,21905,23717,1,5.00E+05,2,-1,-1,-2,-1,0,0,0,0,10370,1.50E+04,1.00E+04,4311,2,1
39,109023,99265,78430,77653,78395,70849,4,1.90E+05,2,0,0,0,0,0,0,4.00E+03,3507,3003,3003,3510,3500,2,0
39,16690,17696,18878,19308,19498,0,1,2.00E+04,2,0,0,0,0,0,0,1588,1770,1200,390,0,44334,2,1
40,63386,64165,61655,61855,64966,66942,1,2.20E+05,1,0,0,0,0,0,0,8.00E+03,3.00E+03,3.00E+03,5.00E+03,3.00E+03,3.00E+03,2,0
32,2378,4884,329,2464,2673,12354,1,2.60E+05,1,-2,-2,-2,-2,-2,-2,4884,329,2465,2673,12354,9583,2,0
33,-10,2635,590,-9,-9,-9,2,3.60E+05,1,1,-1,2,2,-2,-2,2645,2,0,0,0,0,2,0
36,416,416,416,3541,416,416,1,2.60E+05,1,-1,-1,-1,-1,-1,-1,416,416,3541,416,416,1644,2,0
34,3128,10998,1509,1390,1072,849,2,2.30E+05,1,-1,-1,-1,-1,0,-1,10998,1509,1390,0,849,3720,2,0
31,67475,72191,64130,45766,45324,55011,1,5.00E+05,2,0,0,0,0,0,0,6.00E+03,2332,1219,5.00E+03,5.40E+04,1.10E+05,2,0
48,10509,12727,12240,11747,12651,12305,2,3.00E+04,1,2,2,3,2,2,2,2700,0,0,1100,0,1100,2,1
42,47021,48235,49455,51132,52183,53192,1,1.10E+05,1,0,0,0,0,0,0,2.00E+03,2.00E+03,2500,2500,2.00E+03,3.00E+03,2,0
40,50531,50446,48763,35038,27839,27872,2,5.00E+04,2,0,0,0,0,0,0,2504,1815,2389,3003,2800,2504,2,1
46,18505,17898,18067,18917,18717,17144,3,2.00E+04,2,1,2,0,0,0,0,0,1800,1600,400,0,0,2,0
38,87836,92361,96013,34079,35629,59829,2,4.50E+05,1,0,0,0,0,0,0,6.00E+03,6.00E+03,1.00E+04,1.50E+04,3.50E+04,1.15E+05,2,0
31,127901,95981,65979,36614,208821,209508,1,4.20E+05,2,0,0,0,0,-1,0,3900,5.00E+03,5.00E+03,208821,9508,32258,2,0
36,18992,19881,20767,20136,21802,21315,1,5.00E+04,2,1,2,2,2,2,2,1500,1500,0,2.00E+03,0,1.00E+03,2,0
45,1526,0,0,0,0,0,1,2.70E+05,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0
32,57199,57417,35875,36695,36837,37307,2,6.00E+04,1,0,0,0,0,0,0,2491,1669,1805,1263,1439,1408,2,0
54,24285,25379,26964,29307,28537,30378,3,3.00E+04,1,0,0,0,0,2,0,1500,2.00E+03,2800,0,2300,2500,2,1
51,3022,2742,4592,3798,8717,4362,2,1.70E+05,1,-1,-1,-1,-1,-1,-1,2751,4592,3798,8774,4362,12114,2,0
47,1091,390,1554,390,780,390,3,5.00E+04,1,0,-1,-1,-1,-1,0,390,1554,390,780,0,390,2,0
52,32085,34601,31304,29291,26415,23170,3,1.10E+05,2,2,2,2,0,0,0,3393,0,1600,1.00E+03,1.00E+03,1360,2,0
50,149301,149540,118675,120047,100637,79613,3,1.20E+05,2,2,0,-1,0,0,0,3.00E+03,1.25E+05,4065,4.00E+03,3.00E+03,3.00E+03,2,1
53,14495,15447,16390,17717,19420,18970,2,3.00E+04,1,0,0,0,0,0,2,1500,1500,1600,2.00E+03,0,1500,2,1
51,6811,0,0,0,0,0,1,2.50E+05,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,2,0
52,22377,23380,24488,25775,1080,540,3,5.00E+04,1,0,0,0,0,-1,2,1380,1488,1775,1080,0,540,2,0
53,95907,108036,110538,130873,134524,135264,3,1.60E+05,1,0,0,0,0,0,0,15325,5731,24677,5753,5325,6.00E+03,2,0
51,0,0,0,0,0,0,2,2.00E+04,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,930,2,0
53,25627,26891,28151,28827,29412,26199,2,3.00E+04,1,0,0,0,0,0,0,2.00E+03,2.00E+03,1500,1.00E+03,1.00E+03,1351,2,0
60,3956,0,2216,2550,9246,8307,1,1.20E+05,1,-2,-2,-2,-2,-2,-2,0,2216,2557,9246,8307,1.00E+04,2,0
55,46777,44628,43943,42913,43217,41662,3,8.00E+04,1,0,0,0,0,0,0,5024,5014,5016,5017,5011,5014,2,0
62,18563,19647,20725,21774,22114,22607,3,3.00E+04,1,0,0,0,0,0,0,1700,1700,1700,1.00E+03,1.00E+03,2.00E+03,2,1
54,7189,6925,8402,9111,9802,10508,3,2.00E+04,1,1,2,2,2,0,0,0,1600,1.00E+03,1.00E+03,866,0,2,0
51,138313,134057,130935,124458,78671,8730,2,1.20E+05,1,0,0,0,0,0,0,5.00E+03,6.00E+03,3.00E+03,3.00E+03,2.00E+03,7.30E+04,2,0
53,17585,18598,19379,19762,20141,19680,3,3.00E+04,1,2,2,2,2,2,2,1600,1379,1.00E+03,1.00E+03,0,1700,2,1
69,12196,13985,15750,17434,19220,17822,3,5.00E+04,1,0,0,0,0,0,0,2.00E+03,2.00E+03,2.00E+03,2.00E+03,605,1.00E+03,2,0
59,233918,235404,236564,241075,146440,132290,4,2.40E+05,1,0,0,0,0,0,0,8357,10001,1.00E+04,1.00E+04,5.00E+03,2.00E+04,2,0
56,0,0,0,0,562,736,3,5.00E+04,2,1,-2,-2,-2,-1,-1,0,0,0,562,736,1269,2,1
55,216170,218809,226013,229014,178852,182547,3,2.40E+05,1,0,0,0,0,0,0,8.00E+03,1.10E+04,9.00E+03,7.00E+03,7.00E+03,7200,2,0
23,19321,23985,23321,25809,24985,700,2,3.00E+04,2,0,0,2,2,2,-1,5320,0,3316,0,700,0,1,1
23,59976,60130,59744,44031,48089,44789,1,8.00E+04,2,0,0,0,0,0,2,2926,2550,1848,6084,38,4,1,0
54,892,21674,31632,13264,948,18002,3,6.00E+04,1,-1,-1,-1,0,0,0,21690,32264,12948,0,17370,0,2,0
24,15524,16558,17596,18589,18997,18705,2,5.00E+04,1,0,0,0,0,0,0,1300,1310,1300,700,1.00E+03,800,1,1
23,10078,8886,8815,9600,0,0,2,1.00E+04,2,-1,0,0,0,0,-2,1300,1300,1.00E+03,0,0,0,1,0
24,3843,4110,4560,4567,4060,1035,2,2.00E+04,2,0,0,0,0,0,-1,1073,1258,1.00E+03,228,1035,0,1,0
24,37412,38485,39575,39247,9687,33625,1,4.00E+04,2,0,0,0,0,0,-1,2.00E+03,2.00E+04,1359,600,33625,615,1,0
24,10618,13233,13427,13609,14683,15001,2,1.00E+05,1,2,2,2,2,2,2,2800,700,700,1300,700,700,1,1
24,58231,61671,59755,58194,38649,35361,2,6.00E+04,2,1,2,3,2,0,0,5.00E+03,0,198,1500,1300,2.00E+03,1,1
27,84034,81537,78407,73688,56995,52887,2,1.50E+05,2,0,0,0,0,0,0,5065,20028,3152,2025,5211,10061,1,0
24,38344,37433,38862,39125,39408,40925,2,4.00E+04,2,4,3,2,3,2,2,0,2335,1200,1225,2300,1396,1,1
26,0,0,0,0,0,0,1,3.00E+05,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0
25,22422,24334,26087,26184,25563,26099,1,3.00E+04,2,2,2,2,2,2,0,2600,2441,820,0,851,1678,1,0
27,20285,20256,20539,19725,19836,12559,2,2.00E+04,1,0,0,0,0,0,0,1500,1800,1200,751,1.00E+03,0,1,0
26,303703,308121,204879,143976,143142,145070,2,3.20E+05,2,0,0,0,0,0,0,12167,8335,5113,5062,5221,5184,1,0
26,38160,40213,41167,41890,42605,41792,1,5.00E+04,2,1,2,2,2,2,2,3.00E+03,1900,1700,1700,0,2500,1,1
27,49079,47992,48502,49170,49891,50570,2,5.00E+04,2,2,2,0,0,0,0,0,1842,1770,1751,3894,0,1,1
30,16906,17328,19145,18397,20697,20547,2,2.00E+04,2,1,2,2,2,2,2,1.00E+03,2400,0,2700,0,283,1,0
27,1566,2872,1572,2437,1572,1572,2,2.80E+05,2,-2,-2,-2,-2,-2,-2,2891,1586,2444,1586,1579,1579,1,0
27,1650,1650,1650,1650,1650,1650,2,3.00E+04,2,3,2,2,4,4,4,0,0,0,0,0,0,1,1
29,191457,187341,70359,77884,87484,89633,1,3.10E+05,1,1,2,0,0,0,0,651,1.50E+04,1.00E+04,10200,2149,299,1,1
28,19728,16923,10076,33079,23188,20937,1,7.00E+04,2,0,0,0,0,0,0,8.00E+03,2.00E+03,3.00E+04,5.00E+03,2.00E+04,2.50E+04,1,0
29,390,0,390,780,0,0,2,2.40E+05,2,-1,-1,-1,-1,-1,-2,0,780,780,0,0,0,1,0
24,15221,17847,18483,19079,19060,19061,2,2.00E+04,2,0,0,0,0,0,0,3287,1313,1299,670,686,694,1,0
29,1800,1800,1800,1800,1800,1800,3,2.00E+04,0,5,4,3,2,3,3,0,0,0,0,0,0,1,0
26,24079,25848,22299,23615,23933,24901,2,3.00E+04,2,0,0,0,0,0,0,2500,2.00E+03,2.00E+03,1.00E+03,1500,1500,1,1
29,60068,50636,41265,49072,11314,11816,2,2.00E+05,2,0,0,0,0,0,0,2500,2626,9412,500,1.00E+03,500,1,0
29,179547,157945,118192,82644,17720,7068,2,4.50E+05,1,0,0,0,0,0,0,8101,12029,35524,38,2015,7522,1,0
29,9073,9036,7385,7665,7817,7981,2,1.00E+04,2,0,0,0,0,0,0,1120,1117,1127,279,289,369,1,0
29,79048,80676,78311,80777,79306,79195,1,8.00E+04,2,0,0,0,0,0,0,3.00E+03,3100,7.00E+03,3200,3500,3200,1,0
32,37639,38659,43427,42421,42344,43229,1,8.00E+04,2,0,0,0,2,0,0,1650,5400,0,1662,1717,1600,1,0
29,0,0,0,0,0,0,2,9.00E+04,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1
31,1450,2590,770,0,0,0,2,5.00E+04,1,-1,-1,2,2,-2,-2,2590,0,0,0,0,0,1,0
45,124793,1210,31635,1788,1927,553,2,3.10E+05,2,-1,-1,-1,-1,-1,-1,1217,31967,1796,1936,556,15664,1,0
31,72840,74631,77329,78147,79785,76766,1,8.00E+04,2,0,0,0,0,0,0,9.00E+03,5.00E+03,3.00E+03,3.00E+03,2501,3.00E+03,1,0
32,90875,91789,89489,87076,55508,57771,1,4.20E+05,2,0,0,0,2,0,0,4118,1.40E+04,0,1837,3010,144204,1,0
34,47956,48854,50068,56691,57367,56322,2,1.70E+05,1,0,0,0,0,2,2,2.00E+03,2.00E+03,7500,2200,0,3.00E+03,1,0
45,165315,170562,170024,32898,34869,73932,3,1.70E+05,1,0,0,0,0,0,0,8.00E+03,4.00E+03,3.00E+03,2500,5.00E+03,3.00E+03,1,0
30,73936,106903,174837,81376,61474,27864,1,2.50E+05,2,0,0,0,0,0,0,4.00E+04,85756,35153,4236,6080,88,1,0
40,41986,31059,23283,11523,23516,1600,3,7.00E+04,1,0,0,0,0,0,-1,1455,1278,1.00E+03,235,1600,4316,1,0
32,20881,22224,23557,24764,25234,14852,2,3.00E+04,2,0,0,0,0,0,0,2.00E+03,2.00E+03,2.00E+03,1.00E+03,1.00E+03,1.00E+03,1,0
34,204187,222314,5051,4408,1731,1960,2,1.50E+05,2,-1,0,0,0,-1,-1,2.00E+04,1093,1.00E+03,1731,2169,1408,1,0
30,1473,3236,4790,390,0,780,2,1.00E+04,2,0,-1,0,-1,-1,-1,3236,2.00E+03,390,0,780,0,1,1
29,4614,6370,9243,10280,10637,10916,1,1.50E+05,2,0,0,0,0,0,0,2.00E+03,3.00E+03,1500,527,600,1.00E+03,1,0
34,48844,49335,49236,43524,27062,27923,2,5.00E+04,2,0,0,0,0,0,0,1898,1996,2162,2.00E+03,1300,2.00E+03,1,0
47,10668,-2,454,150198,143388,157758,1,4.80E+05,1,-1,-1,-1,-1,0,0,0,456,150244,2915,24550,100,1,0
39,238,-152,48257,48455,48195,48828,3,5.00E+04,2,-1,-1,-1,0,0,0,0,48799,1773,1711,1785,1745,1,1
35,13754,12364,11613,12651,13211,23600,3,4.40E+05,1,0,0,0,0,0,-1,2017,3.00E+03,3019,5011,23748,13633,1,0
32,42163,38252,27396,23584,17272,17634,2,5.00E+04,1,0,0,0,0,0,0,1472,1500,1282,618,640,644,1,0
36,46712,50932,49400,0,0,0,2,5.00E+04,2,0,0,2,2,-2,-2,5.00E+03,0,2.00E+03,0,0,0,1,0
34,23751,25068,26351,26996,27754,28597,3,1.10E+05,1,0,0,0,0,0,0,1717,2.00E+03,2.00E+03,1500,2.00E+03,5.00E+03,1,0
49,36869,31255,28040,20799,9584,9788,5,5.00E+04,2,0,0,0,0,0,0,1615,2507,10814,344,359,401,1,0
45,42770,22080,16740,14029,1439,2269,2,2.30E+05,1,0,0,0,0,-1,-1,2.00E+03,1347,3078,1509,9.00E+03,8.00E+03,1,0
33,265120,238661,223383,162196,165129,168295,2,2.80E+05,2,0,0,0,0,0,0,9104,9401,6001,6001,6201,6201,1,0
29,1442,3058,0,980,0,0,2,4.30E+05,2,-2,-2,-2,-2,-2,-2,3058,0,980,0,0,1030,1,0
46,14075,15523,17264,18325,15680,0,3,2.00E+04,3,0,0,0,0,0,0,2.00E+03,2.00E+03,1500,500,0,0,1,0
40,119752,114952,108857,103789,96250,95788,1,2.10E+05,1,0,0,0,0,0,0,10030,6053,10036,6027,10028,10030,1,0
31,28275,29772,27821,28075,29682,28001,3,3.00E+04,2,0,0,0,0,0,0,2.00E+03,2.00E+03,2.00E+03,2014,2.00E+03,2.00E+03,1,0
32,46827,48134,49550,48377,18727,19116,2,5.00E+04,1,0,0,0,0,0,0,2084,2500,1135,497,514,335,1,0
42,177027,173635,172514,157768,126964,125456,3,1.80E+05,1,0,0,0,0,0,0,7003,6500,7507,4500,5.00E+03,5.00E+03,1,0
42,259511,258208,245397,245014,209834,195913,3,2.40E+05,1,2,2,2,2,2,2,1.10E+04,0,12300,14288,0,6887,1,0
33,0,0,0,0,0,0,1,3.20E+05,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1
41,10142,10869,13940,14755,14223,15337,2,2.00E+04,2,0,0,0,2,2,0,1200,3250,1340,0,1500,5.00E+03,1,1
40,0,0,0,0,0,0,3,2.00E+04,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,0
25,50479,48294,48735,45036,19246,18872,2,5.00E+04,2,0,0,0,0,0,0,1649,11890,1367,668,675,673,1,1
46,31290,780,390,780,780,390,2,8.00E+04,1,0,-1,-1,2,-1,0,780,390,0,1560,0,390,1,0
38,52708,51021,51166,42718,42183,40909,3,1.10E+05,2,0,0,0,0,0,0,2469,2119,1857,1418,1390,1408,1,0
45,49573,49417,49085,33156,19344,18930,2,5.00E+04,1,0,0,0,0,0,0,2245,1652,1497,10580,685,704,1,0
35,23704,21774,21818,1261,1261,1261,3,1.00E+05,2,1,2,0,-1,-1,-1,0,2.00E+03,1261,1261,1261,1651,1,1
43,50444,49654,49921,50512,20071,20277,3,5.00E+04,1,0,0,0,0,0,0,2.00E+03,2050,1641,1.00E+03,1.00E+03,1.00E+03,1,0
31,279711,266417,271746,260673,199746,182994,1,3.10E+05,2,0,0,0,0,0,0,10143,24932,10440,6265,6275,5830,1,0
47,-658,46342,25600,-400,4.00E+04,0,2,5.00E+04,1,1,-1,2,2,-1,-1,4.70E+04,0,0,20400,0,0,1,1
