,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,EDUCATION,LIMIT_BAL,MARRIAGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,default_payment_next_month
5988,25.0,41460.0,33358.0,23384.0,21160.0,13547.0,12737.0,1,200319.0,1,-1,-1,-1,-1,-1,-1,2683.0,1301.0,1003.0,1134.0,1115.0,3588.0,1,0
5989,31.0,31826.0,27380.0,27191.0,25706.0,23519.0,23583.0,2,47231.0,2,0,0,0,0,0,0,641.0,778.0,168.0,815.0,1350.0,215.0,1,0
5990,28.0,38007.0,33470.0,30828.0,29084.0,9796.0,5341.0,1,27220.0,2,-1,-1,2,2,2,-1,1182.0,1272.0,341.0,165.0,482.0,286.0,1,0
5991,41.0,28892.0,29742.0,24953.0,25264.0,20455.0,17217.0,3,46476.0,2,0,0,0,0,2,0,4718.0,1247.0,1230.0,718.0,362.0,1529.0,1,0
5992,22.0,3246.0,-2813.0,4265.0,-933.0,1451.0,11378.0,2,18090.0,1,2,-1,-1,-1,-1,-1,1507.0,269.0,284.0,889.0,2270.0,559.0,2,1
5993,23.0,-1135.0,1126.0,-1326.0,2935.0,1753.0,8368.0,1,37562.0,1,0,0,0,0,0,0,1919.0,496.0,3387.0,2403.0,3814.0,843.0,2,0
5994,23.0,32826.0,28887.0,26343.0,28914.0,28466.0,36581.0,1,32196.0,2,0,0,0,0,0,0,2035.0,591.0,1205.0,1182.0,1239.0,2179.0,2,0
5995,32.0,-5635.0,-12956.0,8762.0,2384.0,4743.0,7472.0,3,337057.0,1,0,0,0,0,0,0,309.0,3179.0,865.0,1093.0,678.0,341.0,1,0
5996,28.0,70010.0,73952.0,81099.0,80847.0,85049.0,76075.0,2,107450.0,2,1,2,0,0,0,0,4618.0,8933.0,11121.0,4168.0,1176.0,4867.0,1,0
5997,48.0,37224.0,40875.0,30825.0,19369.0,19125.0,18920.0,2,45432.0,2,1,2,2,0,0,2,3923.0,6532.0,1874.0,1579.0,1104.0,990.0,1,1
5998,62.0,34843.0,32446.0,35592.0,37135.0,25577.0,32134.0,3,21119.0,1,2,3,2,2,2,2,887.0,600.0,186.0,358.0,395.0,222.0,2,1
5999,28.0,36583.0,35390.0,36099.0,33216.0,31390.0,36199.0,2,318502.0,1,0,0,0,0,0,0,2722.0,810.0,496.0,745.0,623.0,546.0,1,0
6000,47.0,-730.0,-6037.0,1252.0,1643.0,319.0,-913.0,2,74836.0,2,2,-1,0,0,0,0,236.0,4742.0,3404.0,1938.0,1093.0,11535.0,2,0
6001,37.0,17347.0,190.0,-4660.0,-4492.0,-2516.0,2156.0,3,94465.0,2,0,0,0,0,0,0,1593.0,1173.0,1150.0,989.0,375.0,461.0,1,0
6002,34.0,-4767.0,-10148.0,-6289.0,-3861.0,2425.0,4162.0,1,193826.0,2,-2,-2,-1,0,0,0,347.0,394.0,5519.0,6141.0,1042.0,393.0,1,0
6003,51.0,76297.0,82493.0,82483.0,95299.0,84172.0,73911.0,2,60179.0,2,0,0,0,0,0,0,1558.0,1358.0,4066.0,277.0,547.0,1074.0,2,0
6004,25.0,8123.0,4238.0,-1524.0,-4440.0,-1618.0,6310.0,2,80938.0,2,0,0,0,2,0,0,1938.0,652.0,1940.0,2432.0,2507.0,2199.0,1,0
6005,40.0,17607.0,14689.0,8825.0,17517.0,12541.0,17647.0,1,19979.0,2,0,0,0,0,0,2,1167.0,345.0,2005.0,220.0,952.0,205.0,2,0
6006,27.0,99869.0,87035.0,51447.0,-1059.0,12386.0,22647.0,2,52563.0,2,2,2,0,0,0,0,1062.0,76.0,12.0,857.0,1324.0,158.0,1,1
6007,38.0,188452.0,180796.0,171179.0,141312.0,147681.0,139676.0,2,227503.0,1,2,2,2,2,2,2,2587.0,6755.0,2972.0,8999.0,9680.0,6780.0,2,1
6008,41.0,39697.0,36514.0,39103.0,41969.0,41153.0,37024.0,2,42596.0,2,2,2,2,2,2,2,776.0,2648.0,2845.0,4051.0,1482.0,1704.0,1,0
6009,30.0,196954.0,102982.0,230820.0,170544.0,309027.0,230234.0,2,590924.0,1,-1,2,-1,-1,-1,-1,1042.0,68471.0,12962.0,61556.0,17113.0,2032.0,2,0
6010,40.0,80183.0,71888.0,68838.0,46967.0,45586.0,43309.0,2,68893.0,1,0,0,0,0,0,0,2137.0,2777.0,1517.0,4585.0,3380.0,2105.0,2,0
6011,23.0,53372.0,52291.0,49304.0,56287.0,51409.0,56850.0,2,51594.0,1,-2,-2,-2,-2,-2,-2,3446.0,2620.0,5947.0,1492.0,756.0,3689.0,1,0
6012,24.0,4205.0,12676.0,567.0,6571.0,7856.0,12296.0,1,30512.0,1,-1,-1,-1,-1,-1,-1,12135.0,106.0,9397.0,437.0,1887.0,750.0,2,0
6013,61.0,106322.0,100400.0,88122.0,56846.0,50757.0,42070.0,2,98847.0,2,0,0,0,0,0,0,4601.0,6181.0,740.0,487.0,1692.0,3898.0,1,1
6014,55.0,248201.0,244683.0,243566.0,204624.0,212840.0,168592.0,1,225588.0,2,1,-2,-2,-1,-1,-1,3534.0,3333.0,1891.0,11566.0,4897.0,4853.0,1,0
6015,28.0,177879.0,187654.0,188764.0,213196.0,191845.0,162219.0,1,220458.0,2,0,0,0,0,0,0,11105.0,8132.0,26667.0,5096.0,4501.0,10979.0,1,0
6016,24.0,49897.0,49716.0,54028.0,52040.0,58016.0,62948.0,2,52766.0,1,0,0,-2,-2,-2,-2,965.0,1651.0,2086.0,613.0,887.0,253.0,2,0
6017,28.0,84326.0,72305.0,55684.0,33014.0,187270.0,181305.0,1,244575.0,2,1,-1,0,-1,-1,-1,1260.0,972.0,282.0,139542.0,10907.0,4230.0,1,1
6018,40.0,190504.0,207938.0,235150.0,224680.0,249753.0,202501.0,3,216208.0,2,0,0,0,0,0,0,9824.0,17165.0,9107.0,28848.0,5342.0,3892.0,2,0
6019,34.0,19641.0,13998.0,10955.0,10571.0,9699.0,14239.0,2,214979.0,1,1,2,0,0,2,0,842.0,296.0,208.0,524.0,3942.0,220.0,1,0
6020,46.0,143718.0,156035.0,178802.0,164455.0,167946.0,123253.0,3,137030.0,1,0,0,0,0,0,0,2697.0,3800.0,3865.0,297.0,11346.0,3021.0,1,0
6021,27.0,13555.0,12581.0,8876.0,5517.0,9177.0,13913.0,3,129941.0,2,0,0,0,0,0,0,1441.0,12503.0,2292.0,8464.0,2018.0,2683.0,1,0
6022,31.0,186.0,1158.0,-2854.0,6097.0,-368.0,3123.0,1,22455.0,2,0,0,0,0,0,0,938.0,16.0,2915.0,682.0,609.0,115.0,1,0
6023,30.0,13081.0,4452.0,12146.0,9440.0,12266.0,16005.0,1,98240.0,2,-1,-1,-1,0,0,-1,3243.0,5658.0,764.0,2099.0,3404.0,1969.0,1,0
6024,45.0,8783.0,-3511.0,16.0,2299.0,3711.0,7364.0,1,446727.0,1,-2,-2,-2,-2,-1,0,1575.0,5828.0,5295.0,1098.0,1175.0,373.0,2,1
6025,35.0,41536.0,39602.0,44906.0,46016.0,40728.0,39570.0,3,172976.0,1,2,2,2,2,2,-2,1734.0,384.0,1041.0,1842.0,670.0,1215.0,1,1
6026,50.0,19469.0,22987.0,15086.0,18762.0,14350.0,13941.0,2,28025.0,2,0,0,0,0,0,0,17392.0,3644.0,4147.0,1396.0,834.0,511.0,1,0
6027,40.0,43775.0,34473.0,34932.0,39630.0,41013.0,49026.0,1,231451.0,2,-1,-1,0,0,0,-1,915.0,3178.0,3050.0,2066.0,1818.0,332.0,2,0
6028,23.0,6478.0,8199.0,17062.0,20977.0,15860.0,19365.0,1,20549.0,2,0,0,0,0,0,0,8897.0,572.0,2681.0,465.0,2145.0,2078.0,1,0
6029,29.0,79708.0,74516.0,76745.0,68678.0,67763.0,66667.0,1,113699.0,2,0,0,2,0,0,0,1427.0,5503.0,2205.0,2434.0,1642.0,6055.0,2,1
6030,36.0,28219.0,13220.0,8918.0,-3625.0,-5146.0,627.0,1,42479.0,2,0,0,0,0,0,0,5706.0,4431.0,1258.0,738.0,1008.0,1074.0,2,0
6031,35.0,-7421.0,-3619.0,-6907.0,-16131.0,-11740.0,-13693.0,3,117649.0,2,-1,-1,-1,-1,-1,-1,4554.0,119.0,628.0,333.0,610.0,251.0,2,0
6032,47.0,191380.0,183377.0,187093.0,167416.0,123182.0,106539.0,1,158884.0,2,-1,-1,-1,-1,-1,-1,2286.0,47015.0,14382.0,2444.0,3171.0,12816.0,2,0
6033,45.0,3524.0,8318.0,7413.0,8477.0,-7073.0,-1898.0,1,715080.0,2,0,0,0,0,0,0,23729.0,3395.0,17788.0,1581.0,5736.0,7400.0,1,0
6034,35.0,49009.0,13011.0,3449.0,12623.0,-4276.0,167773.0,3,439383.0,1,0,0,0,0,0,0,6977.0,8055.0,18654.0,746.0,182655.0,6200.0,2,0
6035,49.0,65033.0,53350.0,29838.0,5482.0,19983.0,34051.0,2,14233.0,1,0,0,0,0,0,2,4537.0,684.0,422.0,6007.0,4293.0,524.0,2,0
6036,38.0,166120.0,169680.0,167028.0,149039.0,145991.0,127979.0,1,609378.0,1,0,0,0,0,0,0,4356.0,11446.0,8405.0,2771.0,5824.0,18258.0,1,0
6037,26.0,27395.0,22677.0,18806.0,21402.0,17773.0,21809.0,1,24392.0,2,-1,-1,-1,-1,-1,-1,510.0,375.0,727.0,836.0,647.0,340.0,2,0
6038,32.0,32643.0,31750.0,26468.0,25049.0,20511.0,30497.0,1,137389.0,2,2,2,3,3,3,3,1810.0,479.0,4021.0,702.0,6622.0,1982.0,1,1
6039,40.0,29358.0,18139.0,17135.0,21914.0,19333.0,18557.0,1,119129.0,1,2,2,2,2,2,2,538.0,1614.0,3075.0,1895.0,739.0,2095.0,1,1
6040,41.0,-14735.0,-8418.0,-331.0,-7782.0,-8143.0,-6628.0,1,132832.0,1,-1,-1,2,-1,-1,0,2129.0,2466.0,721.0,539.0,94.0,451.0,2,0
6041,57.0,80992.0,63727.0,54444.0,45509.0,10385.0,-12040.0,2,58821.0,2,0,0,0,0,0,0,802.0,1212.0,179.0,287.0,170.0,46.0,1,1
6042,23.0,11694.0,16608.0,19871.0,18699.0,14326.0,20472.0,1,19092.0,2,-2,-2,-2,-2,-2,-2,1969.0,639.0,543.0,1189.0,3441.0,1451.0,2,0
6043,28.0,58035.0,44632.0,31712.0,1866.0,-2886.0,4445.0,3,101007.0,1,0,0,2,0,0,0,939.0,3135.0,1524.0,1484.0,13282.0,1806.0,2,0
6044,30.0,31261.0,25799.0,25607.0,17183.0,15531.0,19653.0,2,27762.0,2,0,0,0,0,0,0,659.0,2913.0,303.0,735.0,3067.0,922.0,2,0
6045,39.0,100663.0,77757.0,65989.0,39690.0,19219.0,5988.0,1,52516.0,1,-1,-1,-1,-1,0,0,501.0,5551.0,340.0,453.0,637.0,760.0,2,0
6046,30.0,1327.0,-2380.0,-1521.0,-4401.0,-4923.0,-1804.0,1,56026.0,1,0,0,0,0,0,0,423.0,2257.0,1103.0,757.0,141.0,48.0,2,0
6047,27.0,32960.0,27839.0,23020.0,25116.0,18307.0,22091.0,3,94102.0,2,-2,-2,-2,-2,-2,-2,2696.0,1089.0,1920.0,749.0,527.0,333.0,2,0
6048,42.0,-14376.0,-7155.0,-1600.0,-9701.0,-8739.0,3093.0,2,635694.0,1,0,0,0,0,0,0,553.0,617.0,1107.0,754.0,807.0,417.0,2,0
6049,46.0,-8306.0,-5848.0,-7423.0,-11771.0,-6341.0,-4433.0,2,242098.0,1,-1,-1,-2,-2,-2,-1,2217.0,459.0,752.0,1017.0,1182.0,322.0,2,0
6050,28.0,2076.0,-1630.0,6077.0,2984.0,8564.0,3825.0,3,306448.0,1,0,0,-2,-2,-2,-2,2666.0,4388.0,3305.0,12869.0,4745.0,23196.0,1,0
6051,26.0,-1042.0,-6186.0,-3306.0,-6007.0,-4978.0,2318.0,1,121987.0,1,0,0,0,0,0,0,556.0,2692.0,1810.0,1524.0,1884.0,1108.0,2,0
6052,34.0,15396.0,4563.0,3096.0,2126.0,1855.0,8498.0,3,114090.0,2,2,2,2,2,2,2,101.0,214.0,165.0,2864.0,549.0,665.0,2,1
6053,29.0,122509.0,149523.0,149863.0,164403.0,143353.0,126157.0,2,310475.0,1,-1,-1,-1,-1,-1,2,48341.0,3919.0,30567.0,8226.0,22767.0,22089.0,2,1
6054,29.0,56945.0,45766.0,26374.0,18408.0,10249.0,14505.0,2,370616.0,2,0,0,0,0,0,0,1919.0,1643.0,1272.0,2159.0,19350.0,237850.0,1,0
6055,21.0,560288.0,588293.0,-5110.0,706781.0,583643.0,317465.0,2,710015.0,2,0,0,0,0,0,0,290273.0,0.0,508229.0,54914.0,5.0,120349.0,1,0
6056,52.0,28670.0,20792.0,17744.0,22559.0,16142.0,21468.0,1,20611.0,1,-1,-1,-1,-1,-1,-1,745.0,1378.0,1611.0,737.0,508.0,1343.0,1,0
6057,47.0,4864.0,-1174.0,3583.0,4800.0,3685.0,57921.0,1,268745.0,2,-2,-2,-2,-2,-2,-2,2904.0,5003.0,3464.0,2338.0,83742.0,74.0,2,1
6058,31.0,20316.0,21786.0,19511.0,14182.0,17231.0,33554.0,1,211473.0,2,-2,-2,-2,-2,-2,-2,6595.0,2069.0,967.0,918.0,12251.0,2602.0,2,0
6059,33.0,37313.0,32943.0,32516.0,32064.0,31845.0,36480.0,5,56928.0,3,0,0,0,0,0,0,2998.0,2530.0,752.0,1122.0,681.0,427.0,2,0
6060,30.0,6597.0,-271.0,-1987.0,8652.0,5016.0,6107.0,1,169096.0,2,2,0,0,2,0,0,2663.0,2131.0,14880.0,1784.0,2913.0,856.0,2,1
6061,41.0,32875.0,30824.0,25341.0,40794.0,38644.0,44732.0,1,186582.0,1,-2,-2,-2,-2,-2,-2,939.0,3954.0,21151.0,1877.0,808.0,1762.0,1,0
6062,44.0,119751.0,127117.0,125820.0,134617.0,135668.0,121830.0,1,159737.0,2,-1,-1,-1,-1,-1,-1,4412.0,4667.0,7686.0,2054.0,2221.0,6226.0,1,0
6063,24.0,18561.0,19986.0,17387.0,22549.0,21451.0,26909.0,1,20233.0,2,-1,-1,2,-1,-1,-1,665.0,10.0,159.0,238.0,316.0,217.0,2,0
6064,44.0,26163.0,22508.0,15803.0,13918.0,504.0,6319.0,2,23476.0,2,0,0,0,0,0,0,1043.0,3022.0,690.0,1251.0,4652.0,252.0,1,1
6065,32.0,-9942.0,-8744.0,-8375.0,-2051.0,-7136.0,-3696.0,2,116756.0,1,1,-1,-1,-1,-1,-1,187.0,339.0,361.0,73.0,206.0,2.0,2,0
6066,34.0,26379.0,24737.0,17215.0,13222.0,14943.0,13431.0,2,17629.0,1,-1,-1,-1,-1,-1,-1,1082.0,1555.0,938.0,1656.0,620.0,2698.0,1,0
6067,39.0,1277.0,-3896.0,9803.0,5638.0,3314.0,2982.0,1,225118.0,2,1,-2,-1,0,-1,-1,1372.0,24937.0,5737.0,1312.0,10296.0,5537.0,2,0
6068,30.0,25262.0,25596.0,18075.0,15734.0,14105.0,17166.0,2,102835.0,1,0,0,0,0,0,0,2539.0,197.0,358.0,773.0,456.0,632.0,2,0
6069,26.0,42265.0,26177.0,13342.0,-4457.0,718.0,4962.0,1,66838.0,1,-2,-2,-2,-2,-2,-2,942.0,560.0,477.0,2010.0,867.0,632.0,1,0
6070,26.0,43719.0,31194.0,34013.0,40219.0,36419.0,37988.0,1,50766.0,2,1,2,0,0,0,0,152.0,587.0,893.0,624.0,172.0,73.0,1,0
6071,45.0,223050.0,208173.0,212282.0,129492.0,158123.0,134856.0,2,576213.0,1,0,0,0,0,0,0,2725.0,16646.0,410.0,7963.0,12565.0,7956.0,1,0
6072,23.0,27337.0,30956.0,25993.0,15465.0,19860.0,20572.0,2,122945.0,1,0,0,2,0,0,2,1923.0,2613.0,992.0,2175.0,1117.0,5927.0,2,0
6073,28.0,36680.0,28682.0,34567.0,30097.0,31765.0,34492.0,2,37598.0,1,1,-2,-2,-2,-2,-2,1370.0,17018.0,1215.0,2252.0,6373.0,2222.0,1,0
6074,29.0,158866.0,171616.0,181013.0,164845.0,183650.0,155099.0,2,170658.0,2,-2,-2,-2,-2,-2,-2,12808.0,4591.0,3756.0,16465.0,4679.0,9169.0,2,1
6075,26.0,17202.0,19895.0,11908.0,14419.0,16444.0,21137.0,2,18781.0,2,0,0,0,0,0,0,662.0,372.0,997.0,799.0,538.0,2300.0,2,0
6076,40.0,111397.0,111345.0,95865.0,57487.0,52066.0,49708.0,2,321734.0,1,0,0,0,0,0,0,9094.0,2263.0,613.0,2039.0,2748.0,7555.0,2,1
6077,33.0,57727.0,25386.0,4361.0,1759.0,-4349.0,-1737.0,3,116790.0,1,0,0,0,0,0,0,483.0,1068.0,628.0,453.0,129.0,641.0,1,0
6078,31.0,-2956.0,-6295.0,-8956.0,-7187.0,-3779.0,-1790.0,2,248944.0,1,1,-2,-2,-2,-2,-2,106.0,125.0,637.0,245.0,132.0,269.0,1,0
6079,39.0,-15228.0,-9150.0,-660.0,-5338.0,-2493.0,-5375.0,2,451537.0,2,0,0,0,0,0,0,1971.0,745.0,1010.0,1904.0,2524.0,10499.0,2,0
6080,27.0,202472.0,121454.0,13017.0,18269.0,859.0,-6881.0,1,264229.0,2,0,0,0,0,0,0,7786.0,279.0,6814.0,3107.0,599.0,3050.0,2,0
6081,25.0,44701.0,36817.0,49286.0,41861.0,41981.0,44207.0,2,49727.0,2,0,0,0,0,0,0,229.0,2258.0,464.0,1380.0,542.0,2157.0,2,0
6082,48.0,24847.0,16151.0,18643.0,19858.0,13408.0,16704.0,1,25914.0,2,0,0,0,0,0,0,1129.0,2525.0,1369.0,858.0,1221.0,2305.0,2,0
6083,31.0,37442.0,41527.0,43520.0,42234.0,44274.0,40403.0,2,132436.0,2,0,0,0,0,0,0,1166.0,883.0,2282.0,574.0,490.0,476.0,2,0
6084,29.0,70529.0,73515.0,82888.0,81963.0,87505.0,77034.0,2,70386.0,1,0,0,0,0,0,0,1228.0,4291.0,2641.0,934.0,2069.0,2728.0,2,0
6085,35.0,94152.0,84351.0,74104.0,71723.0,41320.0,29227.0,2,97663.0,2,0,0,0,0,0,0,2242.0,1892.0,2102.0,1094.0,472.0,316.0,2,1
6086,23.0,93696.0,80777.0,71718.0,64173.0,60809.0,51525.0,2,89891.0,2,2,0,0,0,0,0,815.0,2846.0,968.0,1418.0,300.0,672.0,1,0
6087,32.0,16951.0,23703.0,29346.0,21878.0,17025.0,20919.0,1,247514.0,2,-1,-1,-1,-1,-1,-1,6618.0,9135.0,1415.0,1682.0,2125.0,32544.0,2,0
6088,39.0,36365.0,37439.0,30360.0,35384.0,42939.0,46169.0,3,90766.0,1,0,0,-2,-2,-2,-2,1110.0,636.0,2712.0,1300.0,1114.0,127.0,2,0
6089,22.0,22811.0,24701.0,12089.0,17729.0,11612.0,20834.0,6,52774.0,2,0,0,0,0,0,0,4164.0,205.0,17245.0,2784.0,4187.0,5754.0,1,0
6090,27.0,28856.0,24882.0,26699.0,28860.0,25854.0,26827.0,2,22716.0,2,0,0,0,0,0,0,650.0,2482.0,929.0,685.0,1812.0,3370.0,2,0
6091,30.0,12514.0,8241.0,4923.0,9639.0,-1133.0,2768.0,2,408207.0,2,0,0,0,0,0,0,12975.0,7249.0,3652.0,1979.0,1729.0,1871.0,1,0
6092,29.0,-5066.0,-5621.0,-95.0,-12558.0,-8758.0,-1465.0,1,198539.0,1,1,-1,-1,-1,0,0,3810.0,1932.0,421.0,220.0,1034.0,49.0,2,0
6093,30.0,6248.0,8687.0,8286.0,23407.0,18491.0,17580.0,2,122954.0,2,0,0,0,0,0,0,5555.0,505.0,3577.0,2743.0,997.0,3840.0,2,0
6094,35.0,25670.0,23902.0,14967.0,14823.0,10837.0,9514.0,2,313933.0,1,1,-1,-1,-1,-1,-1,5740.0,2670.0,3184.0,2916.0,4440.0,6186.0,2,0
6095,33.0,49184.0,40646.0,37666.0,36079.0,32240.0,34316.0,2,61607.0,2,-2,-2,-2,-2,-2,-2,2496.0,1255.0,468.0,1372.0,1364.0,1527.0,2,1
6096,49.0,36864.0,45742.0,42637.0,35359.0,35148.0,41482.0,1,567742.0,2,-1,-1,-1,-1,-1,-2,8179.0,2015.0,2308.0,4361.0,15483.0,1920.0,2,0
6097,28.0,8093.0,1705.0,-5692.0,-7147.0,-7820.0,1813.0,1,234579.0,2,0,0,0,0,0,0,257.0,708.0,190.0,49.0,708.0,2.0,2,0
6098,43.0,312564.0,313646.0,305532.0,308451.0,290654.0,235652.0,1,364281.0,2,0,0,0,0,0,0,5512.0,5350.0,24946.0,4796.0,7946.0,7163.0,2,0
6099,23.0,-233.0,-3607.0,-5079.0,-5760.0,-1381.0,5084.0,1,100746.0,2,-1,-1,2,0,0,0,2320.0,216.0,3132.0,2390.0,5218.0,17467.0,2,0
6100,24.0,-1669.0,-7287.0,-2258.0,-5163.0,-3340.0,3905.0,2,52596.0,2,-2,-1,-1,-1,-1,-1,864.0,933.0,2628.0,2338.0,3007.0,2003.0,2,0
6101,34.0,1851.0,-2106.0,-577.0,-5744.0,-3622.0,-1200.0,3,151117.0,1,-1,0,0,0,0,0,3022.0,1929.0,1468.0,771.0,265.0,2888.0,1,1
6102,26.0,6816.0,3566.0,-3805.0,-2950.0,-1888.0,6346.0,1,156482.0,2,1,-1,-1,-1,-1,-1,2177.0,406.0,2187.0,1516.0,8295.0,293.0,2,0
6103,31.0,53727.0,56244.0,53454.0,55873.0,60334.0,51399.0,2,48948.0,1,-1,-1,-1,-1,-1,0,727.0,9.0,1896.0,92.0,143.0,51.0,2,0
6104,40.0,55263.0,58203.0,57643.0,58675.0,30667.0,15242.0,1,70395.0,2,-2,-2,-2,-2,-2,-2,3234.0,1445.0,1018.0,842.0,159.0,416.0,2,0
6105,28.0,32139.0,-2417.0,13014.0,13628.0,1305.0,156370.0,2,326729.0,1,0,0,2,0,0,0,175.0,34599.0,4321.0,1946.0,149946.0,30.0,1,0
6106,46.0,17614.0,14418.0,14289.0,55588.0,19729.0,55857.0,3,372789.0,2,0,0,0,0,0,-1,7246.0,14744.0,136912.0,3425.0,53426.0,19552.0,1,0
6107,25.0,23822.0,17629.0,10032.0,12453.0,10054.0,18302.0,2,16279.0,2,1,2,0,0,0,0,5139.0,979.0,1667.0,535.0,6820.0,4927.0,2,1
6108,28.0,53114.0,44824.0,30844.0,31117.0,25579.0,27583.0,1,130670.0,2,0,0,0,2,2,2,962.0,149.0,627.0,511.0,153.0,1742.0,1,1
6109,33.0,26334.0,16907.0,19813.0,11715.0,11262.0,13101.0,2,102607.0,2,1,-1,0,0,0,0,524.0,5676.0,561.0,898.0,1326.0,1043.0,1,0
6110,26.0,33102.0,30797.0,23479.0,27834.0,25822.0,26002.0,2,156706.0,1,0,0,0,0,0,0,1349.0,2772.0,8179.0,2204.0,330.0,2044.0,2,0
6111,45.0,107462.0,32685.0,216312.0,341656.0,242415.0,180662.0,2,388970.0,2,0,0,0,0,0,2,2809.0,426261.0,213757.0,10046.0,2090.0,2213.0,1,0
6112,24.0,16993.0,14670.0,12167.0,11419.0,9369.0,16177.0,3,48818.0,0,0,0,0,0,0,0,3852.0,1068.0,532.0,896.0,1739.0,1698.0,2,0
6113,34.0,108582.0,119335.0,125348.0,133161.0,126752.0,111009.0,3,162784.0,1,-2,-2,-2,-2,-2,-2,6711.0,3779.0,10628.0,5906.0,2047.0,2421.0,2,1
6114,40.0,-3397.0,-5331.0,-4684.0,-1824.0,7927.0,14379.0,2,302959.0,1,0,0,0,0,0,0,466.0,1109.0,1347.0,9429.0,3504.0,1179.0,2,0
6115,46.0,12619.0,14135.0,8354.0,2898.0,5873.0,7798.0,3,33258.0,1,0,0,-1,-1,-2,-2,3228.0,1832.0,442.0,1666.0,468.0,550.0,1,0
6116,23.0,26286.0,16276.0,9727.0,9973.0,5292.0,10536.0,1,17871.0,1,-2,-2,-2,-2,-2,-2,809.0,306.0,337.0,327.0,558.0,268.0,1,0
6117,42.0,-14652.0,-17229.0,-6421.0,-10426.0,-7507.0,6732.0,2,150121.0,1,0,0,2,0,0,0,555.0,1148.0,1264.0,709.0,13526.0,184.0,1,0
6118,42.0,54851.0,48961.0,37128.0,22899.0,11542.0,15965.0,3,92263.0,1,-1,-1,-2,-2,-2,-2,4050.0,4229.0,739.0,362.0,76.0,527.0,2,0
6119,46.0,77475.0,82396.0,75145.0,70500.0,20326.0,-1321.0,2,60600.0,2,1,2,2,0,0,0,15975.0,3120.0,2112.0,415.0,342.0,748.0,1,1
6120,32.0,3246.0,1759.0,-2279.0,1691.0,3180.0,6010.0,1,125811.0,2,1,-1,-1,-1,-1,-1,3717.0,2258.0,4858.0,7307.0,2672.0,27177.0,2,0
6121,26.0,18027.0,4517.0,14626.0,15463.0,13402.0,17600.0,2,118337.0,1,-1,-1,-1,-1,-1,-1,159.0,9726.0,912.0,1297.0,2400.0,735.0,2,0
6122,41.0,33305.0,24488.0,26760.0,28829.0,121734.0,141128.0,1,267425.0,2,0,0,0,0,0,0,1123.0,9101.0,7636.0,178991.0,7091.0,733.0,2,0
6123,43.0,3584.0,-7707.0,4585.0,-3695.0,219.0,-2114.0,3,243525.0,1,0,0,0,0,0,0,382.0,6683.0,671.0,2374.0,1004.0,10493.0,2,0
6124,45.0,168548.0,84942.0,9218.0,18928.0,12000.0,3420.0,3,146953.0,1,-1,-1,-1,0,-1,-1,885.0,817.0,5585.0,1949.0,1363.0,7293.0,1,1
6125,38.0,-14789.0,-10185.0,672.0,-19936.0,-15202.0,-21788.0,1,257641.0,2,0,0,0,0,0,-1,1283.0,765.0,67.0,19.0,12.0,255.0,1,0
6126,47.0,64561.0,77389.0,73451.0,49530.0,52188.0,56920.0,2,87334.0,1,3,2,2,2,3,3,9114.0,4108.0,1344.0,7071.0,29999.0,26195.0,1,1
6127,40.0,3589.0,1065.0,-1288.0,-9034.0,5914.0,73750.0,3,386584.0,2,0,0,0,0,0,0,14530.0,2474.0,1732.0,7366.0,89865.0,1083.0,2,0
6128,38.0,-2740.0,-6851.0,2441.0,-5531.0,-1869.0,2375.0,3,207200.0,1,-1,-1,-1,-1,-1,-1,326.0,10944.0,983.0,2582.0,5141.0,6531.0,1,0
6129,35.0,8392.0,14728.0,33792.0,20446.0,20097.0,17445.0,2,388800.0,1,0,-1,-1,-1,-1,-1,18330.0,61549.0,1378.0,3438.0,3047.0,34080.0,2,0
6130,41.0,26348.0,19934.0,13803.0,25308.0,14929.0,15890.0,3,21228.0,1,1,-2,-2,-2,-2,-2,427.0,249.0,3159.0,252.0,1266.0,758.0,1,1
6131,44.0,169860.0,94764.0,5574.0,8898.0,2925.0,2273.0,1,271439.0,2,0,0,2,2,2,2,2845.0,556.0,5561.0,3690.0,3867.0,956.0,2,0
6132,25.0,-5506.0,-8192.0,-4209.0,-6333.0,-7228.0,-242.0,1,96303.0,2,-1,-1,-1,0,0,-1,132.0,1344.0,531.0,572.0,1046.0,23.0,2,0
6133,39.0,-12179.0,-11422.0,-3033.0,-2818.0,-5239.0,-6136.0,2,94757.0,1,-2,-2,-2,-2,-2,-2,103.0,394.0,618.0,227.0,79.0,19.0,1,0
6134,30.0,90182.0,83440.0,84638.0,88243.0,96600.0,89275.0,1,125694.0,2,-1,-1,-1,-1,-2,-2,2979.0,8023.0,4717.0,5957.0,3986.0,1099.0,1,0
6135,26.0,27335.0,20749.0,24716.0,29305.0,21469.0,26447.0,1,27090.0,2,0,0,2,0,-1,-1,158.0,1219.0,923.0,145.0,2310.0,2594.0,2,0
